gbifID;datasetKey;occurrenceID;kingdom;phylum;class;order;family;genus;species;infraspecificEpithet;taxonRank;scientificName;verbatimScientificName;verbatimScientificNameAuthorship;countryCode;locality;stateProvince;occurrenceStatus;individualCount;publishingOrgKey;decimalLatitude;decimalLongitude;coordinateUncertaintyInMeters;coordinatePrecision;elevation;elevationAccuracy;depth;depthAccuracy;eventDate;day;month;year;taxonKey;speciesKey;basisOfRecord;institutionCode;collectionCode;catalogNumber;recordNumber;identifiedBy;dateIdentified;license;rightsHolder;recordedBy;typeStatus;establishmentMeans;lastInterpreted;mediaType;issue
3039284809;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/69259740;Animalia;Chordata;Mammalia;Carnivora;Felidae;Puma;Puma yagouaroundi;;SPECIES;Herpailurus yagouaroundi (É.Geoffroy Saint-Hilaire, 1803);Herpailurus yagouaroundi;;CR;;Guanacaste;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;10.9438;-85.654791;3116.0;;;;;;05/02/2021;5;2;2021;5787224;2435146;HUMAN_OBSERVATION;iNaturalist;Observations;69259740;;Michelle Monge-Velazquez;8/2/2021 16:04;CC_BY_NC_4_0;Michelle Monge-Velazquez;Michelle Monge-Velazquez;;;4/11/2022 09:56;StillImage;COORDINATE_ROUNDED
3031788464;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/68407088;Animalia;Chordata;Mammalia;Carnivora;Felidae;Leopardus;Leopardus wiedii;;SPECIES;Leopardus wiedii (Schinz, 1821);Leopardus wiedii;;CR;;Alajuela;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;10.512959;-84.683112;31189.0;;;;;;19/01/2021;19;1;2021;2434950;2434950;HUMAN_OBSERVATION;iNaturalist;Observations;68407088;;Arenal Observatory Lodge & Spa;21/1/2021 13:46;CC_BY_NC_4_0;Arenal Observatory Lodge & Spa;Arenal Observatory Lodge & Spa;;;4/11/2022 10:01;StillImage;COORDINATE_ROUNDED
3031700803;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/68067200;Animalia;Chordata;Mammalia;Carnivora;Felidae;Puma;Puma concolor;;SPECIES;Puma concolor (Linnaeus, 1771);Puma concolor;;CR;;Puntarenas;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;8.642761;-83.664421;210.0;;;;;;10/01/2021;10;1;2021;2435099;2435099;HUMAN_OBSERVATION;iNaturalist;Observations;68067200;;Marian Paniagua;14/1/2021 20:04;CC_BY_NC_4_0;Marian Paniagua;Marian Paniagua;;;4/11/2022 09:56;StillImage;COORDINATE_ROUNDED
3017953823;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/67487545;Animalia;Chordata;Mammalia;Carnivora;Felidae;Leopardus;Leopardus pardalis;;SPECIES;Leopardus pardalis (Linnaeus, 1758);Leopardus pardalis;;CR;;Puntarenas;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;8.478535;-83.597682;3.0;;;;;;02/01/2021;2;1;2021;2434982;2434982;HUMAN_OBSERVATION;iNaturalist;Observations;67487545;;Leo Arias;3/1/2021 00:41;CC0_1_0;Leo Arias;Leo Arias;;;4/11/2022 09:56;StillImage;COORDINATE_ROUNDED
3013979616;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/67031177;Animalia;Chordata;Mammalia;Carnivora;Felidae;Puma;Puma yagouaroundi;;SPECIES;Herpailurus yagouaroundi (É.Geoffroy Saint-Hilaire, 1803);Herpailurus yagouaroundi;;CR;;Puntarenas;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;8.560866;-83.464355;27499.0;;;;;;19/12/2020;19;12;2020;5787224;2435146;HUMAN_OBSERVATION;iNaturalist;Observations;67031177;;Marian Paniagua;25/12/2020 03:25;CC_BY_NC_4_0;Marian Paniagua;Marian Paniagua;;;4/11/2022 10:00;StillImage;COORDINATE_ROUNDED
3008566753;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/66811638;Animalia;Chordata;Mammalia;Carnivora;Felidae;Puma;Puma concolor;;SPECIES;Puma concolor (Linnaeus, 1771);Puma concolor;;CR;;Guanacaste;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;10.820738;-85.319701;441.0;;;;;;16/06/2007;16;6;2007;2435099;2435099;HUMAN_OBSERVATION;iNaturalist;Observations;66811638;;jayras;20/12/2020 05:44;CC_BY_NC_4_0;Pacho Gutierrez;Pacho Gutierrez;;;4/11/2022 09:57;StillImage;COORDINATE_ROUNDED
3008449314;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/15270189;Animalia;Chordata;Mammalia;Carnivora;Felidae;Panthera;Panthera onca;;SPECIES;Panthera onca (Linnaeus, 1758);Panthera onca;;CR;;Heredia;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;10.416283;-84.181651;31189.0;;;;;;21/06/2018;21;6;2018;5219426;5219426;HUMAN_OBSERVATION;iNaturalist;Observations;15270189;;mike_cove;9/8/2018 20:10;CC0_1_0;mike_cove;mike_cove;;;4/11/2022 09:59;;COORDINATE_ROUNDED
3008432782;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/66836835;Animalia;Chordata;Mammalia;Carnivora;Felidae;Leopardus;Leopardus wiedii;;SPECIES;Leopardus wiedii (Schinz, 1821);Leopardus wiedii;;CR;;Alajuela;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;10.553958;-84.646114;31189.0;;;;;;04/01/2009;4;1;2009;2434950;2434950;HUMAN_OBSERVATION;iNaturalist;Observations;66836835;;Cory Gregory;20/12/2020 19:02;CC_BY_NC_4_0;Cory Gregory;Cory Gregory;;;4/11/2022 10:00;StillImage;COORDINATE_ROUNDED
3005249013;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/66652641;Animalia;Chordata;Mammalia;Carnivora;Felidae;Leopardus;Leopardus wiedii;;SPECIES;Leopardus wiedii (Schinz, 1821);Leopardus wiedii;;CR;;Alajuela;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;10.104497;-84.25204;31208.0;;;;;;15/12/2020;15;12;2020;2434950;2434950;HUMAN_OBSERVATION;iNaturalist;Observations;66652641;;Jean Carlo Barrantes Rodríguez;16/12/2020 13:24;CC_BY_NC_4_0;Jean Carlo Barrantes Rodríguez;Jean Carlo Barrantes Rodríguez;;;4/11/2022 10:01;StillImage;COORDINATE_ROUNDED
2992845866;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/65864190;Animalia;Chordata;Mammalia;Carnivora;Felidae;Leopardus;Leopardus pardalis;;SPECIES;Leopardus pardalis (Linnaeus, 1758);Leopardus pardalis;;CR;;Limón;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;10.121712;-83.553096;113.0;;;;;;29/11/2020;29;11;2020;2434982;2434982;HUMAN_OBSERVATION;iNaturalist;Observations;65864190;;caiman90;30/11/2020 10:21;CC_BY_NC_4_0;pantheracostarica;pantheracostarica;;;4/11/2022 10:01;StillImage;COORDINATE_ROUNDED
2988275338;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/20330885;Animalia;Chordata;Mammalia;Carnivora;Felidae;Leopardus;Leopardus pardalis;;SPECIES;Leopardus pardalis (Linnaeus, 1758);Leopardus pardalis;;CR;;Limón;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;10.191534;-83.639285;132.0;;;;;;13/02/2019;13;2;2019;2434982;2434982;HUMAN_OBSERVATION;iNaturalist;Observations;20330885;;edwingomezmendez;14/2/2019 00:27;CC_BY_NC_4_0;edwingomezmendez;edwingomezmendez;;;4/11/2022 09:55;StillImage;COORDINATE_ROUNDED
2980958866;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/63965620;Animalia;Chordata;Mammalia;Carnivora;Felidae;Leopardus;Leopardus pardalis;;SPECIES;Leopardus pardalis (Linnaeus, 1758);Leopardus pardalis;;CR;;Alajuela;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;10.607369;-84.973446;31179.0;;;;;;29/10/2020;29;10;2020;2434982;2434982;HUMAN_OBSERVATION;iNaturalist;Observations;63965620;;frogman44;1/11/2020 15:07;CC_BY_NC_4_0;frogman44;frogman44;;;4/11/2022 09:56;StillImage;COORDINATE_ROUNDED
2980835081;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/64138339;Animalia;Chordata;Mammalia;Carnivora;Felidae;Leopardus;Leopardus wiedii;;SPECIES;Leopardus wiedii (Schinz, 1821);Leopardus wiedii;;CR;;Puntarenas;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;8.403131;-83.01437;31279.0;;;;;;17/04/2016;17;4;2016;2434950;2434950;HUMAN_OBSERVATION;iNaturalist;Observations;64138339;;f_fleming-ochoverde;3/11/2020 22:58;CC_BY_NC_4_0;f_fleming-ochoverde;f_fleming-ochoverde;;;4/11/2022 09:56;StillImage;COORDINATE_ROUNDED
2901698718;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/62765597;Animalia;Chordata;Mammalia;Carnivora;Felidae;Puma;Puma yagouaroundi;;SPECIES;Herpailurus yagouaroundi (É.Geoffroy Saint-Hilaire, 1803);Herpailurus yagouaroundi;;CR;;Guanacaste;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;10.978781;-85.672184;1055.0;;;;;;14/05/2020;14;5;2020;5787224;2435146;HUMAN_OBSERVATION;iNaturalist;Observations;62765597;;Mari Murillo;17/10/2020 05:29;CC_BY_NC_4_0;Mari Murillo;Mari Murillo;;;4/11/2022 10:01;StillImage;COORDINATE_ROUNDED
2864895066;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/59866711;Animalia;Chordata;Mammalia;Carnivora;Felidae;Puma;Puma concolor;;SPECIES;Puma concolor (Linnaeus, 1771);Puma concolor;;CR;;Heredia;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;10.301944;-84.034228;122.0;;;;;;24/08/2012;24;8;2012;2435099;2435099;HUMAN_OBSERVATION;iNaturalist;Observations;59866711;;Michele Chiacchio;17/9/2020 12:34;CC_BY_NC_4_0;dhfischer;dhfischer;;;4/11/2022 09:56;StillImage;COORDINATE_ROUNDED
2862312652;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/58560024;Animalia;Chordata;Mammalia;Carnivora;Felidae;Puma;Puma concolor;;SPECIES;Puma concolor (Linnaeus, 1771);Puma concolor;;CR;;Puntarenas;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;8.406944;-83.339722;;;;;;;29/08/2020;29;8;2020;2435099;2435099;HUMAN_OBSERVATION;iNaturalist;Observations;58560024;;jungleanor;5/9/2020 00:32;CC_BY_NC_4_0;jungleanor;jungleanor;;;4/11/2022 10:01;StillImage;COORDINATE_ROUNDED
2860227524;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/58453135;Animalia;Chordata;Mammalia;Carnivora;Felidae;Puma;Puma yagouaroundi;;SPECIES;Herpailurus yagouaroundi (É.Geoffroy Saint-Hilaire, 1803);Herpailurus yagouaroundi;;CR;;Puntarenas;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;8.591587;-83.099855;222.0;;;;;;07/12/2019;7;12;2019;5787224;2435146;HUMAN_OBSERVATION;iNaturalist;Observations;58453135;;f_fleming-ochoverde;3/9/2020 21:27;CC_BY_NC_4_0;f_fleming-ochoverde;f_fleming-ochoverde;;;4/11/2022 10:01;StillImage;COORDINATE_ROUNDED
2860189171;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/58257138;Animalia;Chordata;Mammalia;Carnivora;Felidae;Panthera;Panthera onca;;SPECIES;Panthera onca (Linnaeus, 1758);Panthera onca;;CR;;Puntarenas;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;8.446631;-83.458064;31279.0;;;;;;08/11/2009;8;11;2009;5219426;5219426;HUMAN_OBSERVATION;iNaturalist;Observations;58257138;;Kate Rothra Fleming;1/9/2020 16:56;CC_BY_NC_4_0;Kate Rothra Fleming;Kate Rothra Fleming;;;4/11/2022 09:56;StillImage;COORDINATE_ROUNDED
2859947785;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/57970017;Animalia;Chordata;Mammalia;Carnivora;Felidae;Leopardus;Leopardus pardalis;;SPECIES;Leopardus pardalis (Linnaeus, 1758);Leopardus pardalis;;CR;;Puntarenas;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;8.593898;-83.102224;92.0;;;;;;26/01/2020;26;1;2020;2434982;2434982;HUMAN_OBSERVATION;iNaturalist;Observations;57970017;;f_fleming-ochoverde;29/8/2020 22:04;CC_BY_NC_4_0;f_fleming-ochoverde;f_fleming-ochoverde;;;4/11/2022 10:00;StillImage;COORDINATE_ROUNDED
2859946719;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/57910792;Animalia;Chordata;Mammalia;Carnivora;Felidae;Puma;Puma concolor;;SPECIES;Puma concolor (Linnaeus, 1771);Puma concolor;;CR;;Puntarenas;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;8.64369;-83.148603;674.0;;;;;;13/01/2017;13;1;2017;2435099;2435099;HUMAN_OBSERVATION;iNaturalist;Observations;57910792;;f_fleming-ochoverde;29/8/2020 12:16;CC_BY_NC_4_0;f_fleming-ochoverde;f_fleming-ochoverde;;;4/11/2022 09:56;StillImage;COORDINATE_ROUNDED
2859916721;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/57915507;Animalia;Chordata;Mammalia;Carnivora;Felidae;Leopardus;Leopardus pardalis;;SPECIES;Leopardus pardalis (Linnaeus, 1758);Leopardus pardalis;;CR;;Puntarenas;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;8.593413;-83.098572;;;;;;;26/07/2017;26;7;2017;2434982;2434982;HUMAN_OBSERVATION;iNaturalist;Observations;57915507;;f_fleming-ochoverde;29/8/2020 13:27;CC_BY_NC_4_0;f_fleming-ochoverde;f_fleming-ochoverde;;;4/11/2022 09:56;StillImage;COORDINATE_ROUNDED
2851120457;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/55512549;Animalia;Chordata;Mammalia;Carnivora;Felidae;Leopardus;Leopardus pardalis;;SPECIES;Leopardus pardalis (Linnaeus, 1758);Leopardus pardalis;;CR;;Puntarenas;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;8.40959;-83.32932;;;;;;;28/02/2020;28;2;2020;2434982;2434982;HUMAN_OBSERVATION;iNaturalist;Observations;55512549;;Osa Conservation;5/8/2020 17:43;CC_BY_NC_4_0;Osa Conservation;Osa Conservation;;;4/11/2022 09:56;StillImage;
2850704382;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/55513804;Animalia;Chordata;Mammalia;Carnivora;Felidae;Puma;Puma concolor;;SPECIES;Puma concolor (Linnaeus, 1771);Puma concolor;;CR;;Puntarenas;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;8.4068;-83.33003;;;;;;;09/01/2020;9;1;2020;2435099;2435099;HUMAN_OBSERVATION;iNaturalist;Observations;55513804;;Osa Conservation;5/8/2020 17:52;CC_BY_NC_4_0;Osa Conservation;Osa Conservation;;;4/11/2022 10:00;StillImage;
2850700339;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/55493722;Animalia;Chordata;Mammalia;Carnivora;Felidae;Panthera;Panthera onca;;SPECIES;Panthera onca (Linnaeus, 1758);Panthera onca;;CR;;Puntarenas;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;8.512211;-83.387481;31279.0;;;;;;14/03/2020;14;3;2020;5219426;5219426;HUMAN_OBSERVATION;iNaturalist;Observations;55493722;;Osa Conservation;5/8/2020 14:47;CC_BY_NC_4_0;Osa Conservation;Osa Conservation;;;4/11/2022 09:56;StillImage;COORDINATE_ROUNDED
2850691415;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/55512027;Animalia;Chordata;Mammalia;Carnivora;Felidae;Puma;Puma concolor;;SPECIES;Puma concolor (Linnaeus, 1771);Puma concolor;;CR;;Puntarenas;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;8.40959;-83.32932;;;;;;;24/03/2020;24;3;2020;2435099;2435099;HUMAN_OBSERVATION;iNaturalist;Observations;55512027;;Osa Conservation;5/8/2020 17:38;CC_BY_NC_4_0;Osa Conservation;Osa Conservation;;;4/11/2022 10:01;StillImage;
2843630845;8a863029-f435-446a-821e-275f4f641165;https://observation.org/observation/142323590;Animalia;Chordata;Mammalia;Carnivora;Felidae;Leopardus;Leopardus pardalis;;SPECIES;Leopardus pardalis (Linnaeus, 1758);Leopardus pardalis;;CR;Costa Rica - Juan Castro Blanco NP;;PRESENT;1;c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f;10.2057;-84.3211;5.0;;;;;;16/07/2017;16;7;2017;2434982;2434982;HUMAN_OBSERVATION;;Observations;OBS.142323590;;;;CC_BY_NC_4_0;Stichting Observation International;;;;15/9/2022 10:28;;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2843560275;8a863029-f435-446a-821e-275f4f641165;https://observation.org/observation/159906484;Animalia;Chordata;Mammalia;Carnivora;Felidae;Leopardus;Leopardus wiedii;;SPECIES;Leopardus wiedii (Schinz, 1821);Leopardus wiedii;;CR;Costa Rica - Guanacaste;;PRESENT;1;c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f;9.877264;-85.540378;25.0;;;;;;13/07/2018;13;7;2018;2434950;2434950;HUMAN_OBSERVATION;;Observations;OBS.159906484;;;;CC_BY_NC_4_0;Stichting Observation International;;;;15/9/2022 10:34;StillImage;"COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT"
2843027780;8a863029-f435-446a-821e-275f4f641165;https://observation.org/observation/185122028;Animalia;Chordata;Mammalia;Carnivora;Felidae;Puma;Puma concolor;;SPECIES;Puma concolor (Linnaeus, 1771);Puma concolor;;CR;Costa Rica - Barva;;PRESENT;1;c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f;10.133582;-84.105661;61.0;;;;;;23/09/2005;23;9;2005;2435099;2435099;HUMAN_OBSERVATION;;Observations;OBS.185122028;;;;CC_BY_NC_4_0;Stichting Observation International;;;;15/9/2022 10:35;StillImage;"COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT"
2840541344;8a863029-f435-446a-821e-275f4f641165;https://observation.org/observation/141587484;Animalia;Chordata;Mammalia;Carnivora;Felidae;Leopardus;Leopardus pardalis;;SPECIES;Leopardus pardalis (Linnaeus, 1758);Leopardus pardalis;;CR;Costa Rica - Matina;;PRESENT;1;c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f;10.02;-83.36;1000.0;;;;;;30/06/2017;30;6;2017;2434982;2434982;HUMAN_OBSERVATION;;Observations;OBS.141587484;;;;CC_BY_NC_4_0;Stichting Observation International;;;;15/9/2022 10:33;;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2840356240;8a863029-f435-446a-821e-275f4f641165;https://observation.org/observation/145528277;Animalia;Chordata;Mammalia;Carnivora;Felidae;Leopardus;Leopardus wiedii;;SPECIES;Leopardus wiedii (Schinz, 1821);Leopardus wiedii;;CR;Costa Rica - Arenal NP;;PRESENT;1;c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f;10.4363;-84.7098;10.0;;;;;;25/10/2017;25;10;2017;2434950;2434950;HUMAN_OBSERVATION;;Observations;OBS.145528277;;;;CC_BY_NC_4_0;Stichting Observation International;;;;15/9/2022 10:29;;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2840159806;8a863029-f435-446a-821e-275f4f641165;https://observation.org/observation/148370214;Animalia;Chordata;Mammalia;Carnivora;Felidae;Puma;Puma concolor;;SPECIES;Puma concolor (Linnaeus, 1771);Puma concolor;;CR;Costa Rica - Corcovado NP;;PRESENT;4;c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f;8.560631;-83.585358;1000.0;;;;;;10/05/2009;10;5;2009;2435099;2435099;HUMAN_OBSERVATION;;Observations;OBS.148370214;;;;CC_BY_NC_4_0;Stichting Observation International;;;;15/9/2022 10:34;StillImage;"COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT"
2839733223;8a863029-f435-446a-821e-275f4f641165;https://observation.org/observation/134106236;Animalia;Chordata;Mammalia;Carnivora;Felidae;Puma;Puma concolor;;SPECIES;Puma concolor (Linnaeus, 1771);Puma concolor;;CR;Costa Rica - Corcovado NP;;PRESENT;1;c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f;8.454176;-83.575916;100.0;;;;;;16/01/2017;16;1;2017;2435099;2435099;HUMAN_OBSERVATION;;Observations;OBS.134106236;;;;CC_BY_NC_4_0;Stichting Observation International;;;;15/9/2022 10:33;;"COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT"
2839723183;8a863029-f435-446a-821e-275f4f641165;https://observation.org/observation/133210566;Animalia;Chordata;Mammalia;Carnivora;Felidae;Leopardus;Leopardus pardalis;;SPECIES;Leopardus pardalis (Linnaeus, 1758);Leopardus pardalis;;CR;Costa Rica - Sarapiquí;;PRESENT;1;c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f;10.415315;-84.120659;10.0;;;;;;30/12/2016;30;12;2016;2434982;2434982;HUMAN_OBSERVATION;;Observations;OBS.133210566;;;;CC_BY_NC_4_0;Stichting Observation International;;;;15/9/2022 10:33;;"COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT"
2838312987;8a863029-f435-446a-821e-275f4f641165;https://observation.org/observation/182443802;Animalia;Chordata;Mammalia;Carnivora;Felidae;Puma;Puma concolor;;SPECIES;Puma concolor (Linnaeus, 1771);Puma concolor;;CR;Costa Rica - Corcovado NP;;PRESENT;1;c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f;8.48;-83.59;1000.0;;;;;;10/03/2010;10;3;2010;2435099;2435099;HUMAN_OBSERVATION;;Observations;OBS.182443802;;;;CC_BY_NC_4_0;Stichting Observation International;;;;15/9/2022 10:30;;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2836446170;8a863029-f435-446a-821e-275f4f641165;https://observation.org/observation/133417969;Animalia;Chordata;Mammalia;Carnivora;Felidae;Leopardus;Leopardus pardalis;;SPECIES;Leopardus pardalis (Linnaeus, 1758);Leopardus pardalis;;CR;Costa Rica - Sarapiquí;;PRESENT;1;c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f;10.415686;-84.121242;10.0;;;;;;05/01/2017;5;1;2017;2434982;2434982;HUMAN_OBSERVATION;;Observations;OBS.133417969;;;;CC_BY_NC_4_0;Stichting Observation International;;;;15/9/2022 10:28;;"COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT"
2835995601;8a863029-f435-446a-821e-275f4f641165;https://observation.org/observation/99023899;Animalia;Chordata;Mammalia;Carnivora;Felidae;Leopardus;Leopardus wiedii;;SPECIES;Leopardus wiedii (Schinz, 1821);Leopardus wiedii;;CR;Costa Rica - Arenal NP;;PRESENT;1;c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f;10.43814;-84.710676;10.0;;;;;;01/03/2015;1;3;2015;2434950;2434950;HUMAN_OBSERVATION;;Observations;OBS.99023899;;;;CC_BY_NC_4_0;Stichting Observation International;;;;15/9/2022 10:33;StillImage;"COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT"
2832884406;8a863029-f435-446a-821e-275f4f641165;https://observation.org/observation/122398522;Animalia;Chordata;Mammalia;Carnivora;Felidae;Leopardus;Leopardus wiedii;;SPECIES;Leopardus wiedii (Schinz, 1821);Leopardus wiedii;;CR;Costa Rica - Arenal NP;;PRESENT;2;c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f;10.4373;-84.7109;30.0;;;;;;12/08/2016;12;8;2016;2434950;2434950;HUMAN_OBSERVATION;;Observations;OBS.122398522;;;;CC_BY_NC_4_0;Stichting Observation International;;;;15/9/2022 10:33;StillImage;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2832235496;8a863029-f435-446a-821e-275f4f641165;https://observation.org/observation/61946730;Animalia;Chordata;Mammalia;Carnivora;Felidae;Puma;Puma concolor;;SPECIES;Puma concolor (Linnaeus, 1771);Puma concolor;;CR;Costa Rica - Corcovado NP;;PRESENT;3;c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f;8.545378;-83.575868;;;;;;;01/01/2009;1;1;2009;2435099;2435099;HUMAN_OBSERVATION;;Observations;OBS.61946730;;;;CC_BY_NC_4_0;Stichting Observation International;;;;15/9/2022 10:27;StillImage;"COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT"
2826388402;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/36886217;Animalia;Chordata;Mammalia;Carnivora;Felidae;Leopardus;Leopardus pardalis;;SPECIES;Leopardus pardalis (Linnaeus, 1758);Leopardus pardalis;;CR;;Puntarenas;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;8.661233;-83.138092;27.0;;;;;;19/12/2019;19;12;2019;2434982;2434982;HUMAN_OBSERVATION;iNaturalist;Observations;36886217;;Edward Bell;23/12/2019 16:57;CC_BY_4_0;Edward Bell;Edward Bell;;;4/11/2022 09:55;StillImage;COORDINATE_ROUNDED
2823149308;50c9509d-22c7-4a22-a47d-8c48425ef4a7;http://www.inaturalist.org/observations/3306476;Animalia;Chordata;Mammalia;Carnivora;Felidae;Puma;Puma concolor;;SPECIES;Puma concolor (Linnaeus, 1771);Puma concolor;;CR;;Heredia;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;10.423268;-84.02203;2441.0;;;;;;09/03/2016;9;3;2016;2435099;2435099;HUMAN_OBSERVATION;iNaturalist;Observations;3306476;;Eva Hedström;26/5/2016 15:45;CC_BY_NC_4_0;Eva Hedström;Eva Hedström;;;4/11/2022 09:59;StillImage;COORDINATE_ROUNDED
2814262924;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/52226886;Animalia;Chordata;Mammalia;Carnivora;Felidae;Leopardus;Leopardus pardalis;;SPECIES;Leopardus pardalis (Linnaeus, 1758);Leopardus pardalis;;CR;;Puntarenas;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;10.304527;-84.811357;87.0;;;;;;06/07/2020;6;7;2020;2434982;2434982;HUMAN_OBSERVATION;iNaturalist;Observations;52226886;;Jaime Marcelo Aranda Sánchez;7/7/2020 15:25;CC_BY_NC_4_0;Francis Joyce;Francis Joyce;;;4/11/2022 09:56;StillImage;COORDINATE_ROUNDED
